stem,date,video_path,tile_time_s,label,era,split,source_batch
CAMHDA301-20241007T031500,2024-10-07,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/07/CAMHDA301-20241007T031500.mp4,90,0,blurry,train,full_2023_2024
CAMHDA301-20241007T031500,2024-10-07,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/07/CAMHDA301-20241007T031500.mp4,540,0,blurry,train,full_2023_2024
CAMHDA301-20241007T031500,2024-10-07,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/07/CAMHDA301-20241007T031500.mp4,720,0,blurry,train,full_2023_2024
CAMHDA301-20241007T031500,2024-10-07,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/07/CAMHDA301-20241007T031500.mp4,120,0,blurry,train,full_2023_2024
CAMHDA301-20241007T061500,2024-10-07,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/07/CAMHDA301-20241007T061500.mp4,30,0,blurry,train,full_2023_2024
CAMHDA301-20241007T061500,2024-10-07,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/07/CAMHDA301-20241007T061500.mp4,60,0,blurry,train,full_2023_2024
CAMHDA301-20241007T061500,2024-10-07,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/07/CAMHDA301-20241007T061500.mp4,360,0,blurry,train,full_2023_2024
CAMHDA301-20241007T061500,2024-10-07,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/07/CAMHDA301-20241007T061500.mp4,210,0,blurry,train,full_2023_2024
CAMHDA301-20241007T091500,2024-10-07,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/07/CAMHDA301-20241007T091500.mp4,600,0,blurry,train,full_2023_2024
CAMHDA301-20241007T091500,2024-10-07,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/07/CAMHDA301-20241007T091500.mp4,420,0,blurry,train,full_2023_2024
CAMHDA301-20241007T091500,2024-10-07,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/07/CAMHDA301-20241007T091500.mp4,450,0,blurry,train,full_2023_2024
CAMHDA301-20241007T091500,2024-10-07,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/07/CAMHDA301-20241007T091500.mp4,390,0,blurry,train,full_2023_2024
CAMHDA301-20241007T121500,2024-10-07,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/07/CAMHDA301-20241007T121500.mp4,630,0,blurry,train,full_2023_2024
CAMHDA301-20241007T121500,2024-10-07,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/07/CAMHDA301-20241007T121500.mp4,150,0,blurry,train,full_2023_2024
CAMHDA301-20241007T121500,2024-10-07,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/07/CAMHDA301-20241007T121500.mp4,90,0,blurry,train,full_2023_2024
CAMHDA301-20241007T121500,2024-10-07,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/07/CAMHDA301-20241007T121500.mp4,240,0,blurry,train,full_2023_2024
CAMHDA301-20241007T151500,2024-10-07,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/07/CAMHDA301-20241007T151500.mp4,420,0,blurry,train,full_2023_2024
CAMHDA301-20241007T151500,2024-10-07,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/07/CAMHDA301-20241007T151500.mp4,750,0,blurry,train,full_2023_2024
CAMHDA301-20241007T151500,2024-10-07,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/07/CAMHDA301-20241007T151500.mp4,720,0,blurry,train,full_2023_2024
CAMHDA301-20241007T151500,2024-10-07,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/07/CAMHDA301-20241007T151500.mp4,150,0,blurry,train,full_2023_2024
CAMHDA301-20241007T181500,2024-10-07,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/07/CAMHDA301-20241007T181500.mp4,630,0,blurry,train,full_2023_2024
CAMHDA301-20241007T181500,2024-10-07,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/07/CAMHDA301-20241007T181500.mp4,600,0,blurry,train,full_2023_2024
CAMHDA301-20241007T181500,2024-10-07,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/07/CAMHDA301-20241007T181500.mp4,780,0,blurry,train,full_2023_2024
CAMHDA301-20241007T181500,2024-10-07,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/07/CAMHDA301-20241007T181500.mp4,420,0,blurry,train,full_2023_2024
CAMHDA301-20241007T211500,2024-10-07,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/07/CAMHDA301-20241007T211500.mp4,300,0,blurry,train,full_2023_2024
CAMHDA301-20241007T211500,2024-10-07,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/07/CAMHDA301-20241007T211500.mp4,90,0,blurry,train,full_2023_2024
CAMHDA301-20241007T211500,2024-10-07,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/07/CAMHDA301-20241007T211500.mp4,600,0,blurry,train,full_2023_2024
CAMHDA301-20241007T211500,2024-10-07,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/07/CAMHDA301-20241007T211500.mp4,810,0,blurry,train,full_2023_2024
CAMHDA301-20241014T001500,2024-10-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/14/CAMHDA301-20241014T001500.mp4,570,0,blurry,test,full_2023_2024
CAMHDA301-20241014T001500,2024-10-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/14/CAMHDA301-20241014T001500.mp4,750,0,blurry,test,full_2023_2024
CAMHDA301-20241014T001500,2024-10-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/14/CAMHDA301-20241014T001500.mp4,300,0,blurry,test,full_2023_2024
CAMHDA301-20241014T001500,2024-10-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/14/CAMHDA301-20241014T001500.mp4,270,0,blurry,test,full_2023_2024
CAMHDA301-20241014T031500,2024-10-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/14/CAMHDA301-20241014T031500.mp4,600,0,blurry,test,full_2023_2024
CAMHDA301-20241014T031500,2024-10-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/14/CAMHDA301-20241014T031500.mp4,390,0,blurry,test,full_2023_2024
CAMHDA301-20241014T031500,2024-10-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/14/CAMHDA301-20241014T031500.mp4,270,0,blurry,test,full_2023_2024
CAMHDA301-20241014T031500,2024-10-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/14/CAMHDA301-20241014T031500.mp4,420,0,blurry,test,full_2023_2024
CAMHDA301-20241014T061500,2024-10-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/14/CAMHDA301-20241014T061500.mp4,240,0,blurry,test,full_2023_2024
CAMHDA301-20241014T061500,2024-10-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/14/CAMHDA301-20241014T061500.mp4,750,0,blurry,test,full_2023_2024
CAMHDA301-20241014T061500,2024-10-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/14/CAMHDA301-20241014T061500.mp4,30,0,blurry,test,full_2023_2024
CAMHDA301-20241014T061500,2024-10-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/14/CAMHDA301-20241014T061500.mp4,630,0,blurry,test,full_2023_2024
CAMHDA301-20241014T091500,2024-10-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/14/CAMHDA301-20241014T091500.mp4,360,0,blurry,test,full_2023_2024
CAMHDA301-20241014T091500,2024-10-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/14/CAMHDA301-20241014T091500.mp4,780,0,blurry,test,full_2023_2024
CAMHDA301-20241014T091500,2024-10-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/14/CAMHDA301-20241014T091500.mp4,570,0,blurry,test,full_2023_2024
CAMHDA301-20241014T091500,2024-10-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/14/CAMHDA301-20241014T091500.mp4,660,0,blurry,test,full_2023_2024
CAMHDA301-20241014T121500,2024-10-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/14/CAMHDA301-20241014T121500.mp4,510,0,blurry,test,full_2023_2024
CAMHDA301-20241014T121500,2024-10-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/14/CAMHDA301-20241014T121500.mp4,30,0,blurry,test,full_2023_2024
CAMHDA301-20241014T121500,2024-10-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/14/CAMHDA301-20241014T121500.mp4,60,0,blurry,test,full_2023_2024
CAMHDA301-20241014T121500,2024-10-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/14/CAMHDA301-20241014T121500.mp4,240,0,blurry,test,full_2023_2024
CAMHDA301-20241014T151500,2024-10-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/14/CAMHDA301-20241014T151500.mp4,810,0,blurry,test,full_2023_2024
CAMHDA301-20241014T151500,2024-10-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/14/CAMHDA301-20241014T151500.mp4,120,0,blurry,test,full_2023_2024
CAMHDA301-20241014T151500,2024-10-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/14/CAMHDA301-20241014T151500.mp4,660,0,blurry,test,full_2023_2024
CAMHDA301-20241014T151500,2024-10-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/14/CAMHDA301-20241014T151500.mp4,240,0,blurry,test,full_2023_2024
CAMHDA301-20241014T181500,2024-10-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/14/CAMHDA301-20241014T181500.mp4,270,0,blurry,test,full_2023_2024
CAMHDA301-20241014T181500,2024-10-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/14/CAMHDA301-20241014T181500.mp4,750,0,blurry,test,full_2023_2024
CAMHDA301-20241014T181500,2024-10-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/14/CAMHDA301-20241014T181500.mp4,330,0,blurry,test,full_2023_2024
CAMHDA301-20241014T181500,2024-10-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/14/CAMHDA301-20241014T181500.mp4,180,0,blurry,test,full_2023_2024
CAMHDA301-20241014T211500,2024-10-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/14/CAMHDA301-20241014T211500.mp4,60,0,blurry,test,full_2023_2024
CAMHDA301-20241014T211500,2024-10-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/14/CAMHDA301-20241014T211500.mp4,330,0,blurry,test,full_2023_2024
CAMHDA301-20241014T211500,2024-10-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/14/CAMHDA301-20241014T211500.mp4,630,0,blurry,test,full_2023_2024
CAMHDA301-20241014T211500,2024-10-14,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/14/CAMHDA301-20241014T211500.mp4,120,0,blurry,test,full_2023_2024
CAMHDA301-20241021T001500,2024-10-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/21/CAMHDA301-20241021T001500.mp4,600,0,blurry,val,full_2023_2024
CAMHDA301-20241021T001500,2024-10-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/21/CAMHDA301-20241021T001500.mp4,120,0,blurry,val,full_2023_2024
CAMHDA301-20241021T001500,2024-10-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/21/CAMHDA301-20241021T001500.mp4,330,0,blurry,val,full_2023_2024
CAMHDA301-20241021T001500,2024-10-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/21/CAMHDA301-20241021T001500.mp4,270,0,blurry,val,full_2023_2024
CAMHDA301-20241021T031500,2024-10-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/21/CAMHDA301-20241021T031500.mp4,120,0,blurry,val,full_2023_2024
CAMHDA301-20241021T031500,2024-10-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/21/CAMHDA301-20241021T031500.mp4,840,0,blurry,val,full_2023_2024
CAMHDA301-20241021T031500,2024-10-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/21/CAMHDA301-20241021T031500.mp4,510,0,blurry,val,full_2023_2024
CAMHDA301-20241021T031500,2024-10-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/21/CAMHDA301-20241021T031500.mp4,600,0,blurry,val,full_2023_2024
CAMHDA301-20241021T061500,2024-10-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/21/CAMHDA301-20241021T061500.mp4,360,0,blurry,val,full_2023_2024
CAMHDA301-20241021T061500,2024-10-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/21/CAMHDA301-20241021T061500.mp4,600,0,blurry,val,full_2023_2024
CAMHDA301-20241021T061500,2024-10-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/21/CAMHDA301-20241021T061500.mp4,480,0,blurry,val,full_2023_2024
CAMHDA301-20241021T061500,2024-10-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/21/CAMHDA301-20241021T061500.mp4,330,0,blurry,val,full_2023_2024
CAMHDA301-20241021T091500,2024-10-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/21/CAMHDA301-20241021T091500.mp4,450,0,blurry,val,full_2023_2024
CAMHDA301-20241021T091500,2024-10-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/21/CAMHDA301-20241021T091500.mp4,270,0,blurry,val,full_2023_2024
CAMHDA301-20241021T091500,2024-10-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/21/CAMHDA301-20241021T091500.mp4,120,0,blurry,val,full_2023_2024
CAMHDA301-20241021T091500,2024-10-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/21/CAMHDA301-20241021T091500.mp4,810,0,blurry,val,full_2023_2024
CAMHDA301-20241021T121500,2024-10-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/21/CAMHDA301-20241021T121500.mp4,810,0,blurry,val,full_2023_2024
CAMHDA301-20241021T121500,2024-10-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/21/CAMHDA301-20241021T121500.mp4,30,0,blurry,val,full_2023_2024
CAMHDA301-20241021T121500,2024-10-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/21/CAMHDA301-20241021T121500.mp4,330,0,blurry,val,full_2023_2024
CAMHDA301-20241021T121500,2024-10-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/21/CAMHDA301-20241021T121500.mp4,540,0,blurry,val,full_2023_2024
CAMHDA301-20241021T151500,2024-10-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/21/CAMHDA301-20241021T151500.mp4,90,0,blurry,val,full_2023_2024
CAMHDA301-20241021T151500,2024-10-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/21/CAMHDA301-20241021T151500.mp4,690,0,blurry,val,full_2023_2024
CAMHDA301-20241021T151500,2024-10-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/21/CAMHDA301-20241021T151500.mp4,570,0,blurry,val,full_2023_2024
CAMHDA301-20241021T151500,2024-10-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/21/CAMHDA301-20241021T151500.mp4,390,0,blurry,val,full_2023_2024
CAMHDA301-20241021T181500,2024-10-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/21/CAMHDA301-20241021T181500.mp4,660,0,blurry,val,full_2023_2024
CAMHDA301-20241021T181500,2024-10-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/21/CAMHDA301-20241021T181500.mp4,450,0,blurry,val,full_2023_2024
CAMHDA301-20241021T181500,2024-10-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/21/CAMHDA301-20241021T181500.mp4,270,0,blurry,val,full_2023_2024
CAMHDA301-20241021T181500,2024-10-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/21/CAMHDA301-20241021T181500.mp4,570,0,blurry,val,full_2023_2024
CAMHDA301-20241021T211500,2024-10-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/21/CAMHDA301-20241021T211500.mp4,480,0,blurry,val,full_2023_2024
CAMHDA301-20241021T211500,2024-10-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/21/CAMHDA301-20241021T211500.mp4,510,0,blurry,val,full_2023_2024
CAMHDA301-20241021T211500,2024-10-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/21/CAMHDA301-20241021T211500.mp4,450,0,blurry,val,full_2023_2024
CAMHDA301-20241021T211500,2024-10-21,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/21/CAMHDA301-20241021T211500.mp4,300,0,blurry,val,full_2023_2024
CAMHDA301-20241028T001500,2024-10-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/28/CAMHDA301-20241028T001500.mp4,240,0,blurry,train,full_2023_2024
CAMHDA301-20241028T001500,2024-10-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/28/CAMHDA301-20241028T001500.mp4,390,0,blurry,train,full_2023_2024
CAMHDA301-20241028T001500,2024-10-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/28/CAMHDA301-20241028T001500.mp4,570,0,blurry,train,full_2023_2024
CAMHDA301-20241028T001500,2024-10-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/28/CAMHDA301-20241028T001500.mp4,630,0,blurry,train,full_2023_2024
CAMHDA301-20241028T031500,2024-10-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/28/CAMHDA301-20241028T031500.mp4,120,0,blurry,train,full_2023_2024
CAMHDA301-20241028T031500,2024-10-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/28/CAMHDA301-20241028T031500.mp4,330,0,blurry,train,full_2023_2024
CAMHDA301-20241028T031500,2024-10-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/28/CAMHDA301-20241028T031500.mp4,150,0,blurry,train,full_2023_2024
CAMHDA301-20241028T031500,2024-10-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/28/CAMHDA301-20241028T031500.mp4,180,0,blurry,train,full_2023_2024
CAMHDA301-20241028T061500,2024-10-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/28/CAMHDA301-20241028T061500.mp4,300,0,blurry,train,full_2023_2024
CAMHDA301-20241028T061500,2024-10-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/28/CAMHDA301-20241028T061500.mp4,720,0,blurry,train,full_2023_2024
CAMHDA301-20241028T061500,2024-10-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/28/CAMHDA301-20241028T061500.mp4,810,0,blurry,train,full_2023_2024
CAMHDA301-20241028T061500,2024-10-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/28/CAMHDA301-20241028T061500.mp4,390,0,blurry,train,full_2023_2024
CAMHDA301-20241028T091500,2024-10-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/28/CAMHDA301-20241028T091500.mp4,60,0,blurry,train,full_2023_2024
CAMHDA301-20241028T091500,2024-10-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/28/CAMHDA301-20241028T091500.mp4,450,0,blurry,train,full_2023_2024
CAMHDA301-20241028T091500,2024-10-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/28/CAMHDA301-20241028T091500.mp4,180,0,blurry,train,full_2023_2024
CAMHDA301-20241028T091500,2024-10-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/28/CAMHDA301-20241028T091500.mp4,330,0,blurry,train,full_2023_2024
CAMHDA301-20241028T121500,2024-10-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/28/CAMHDA301-20241028T121500.mp4,540,0,blurry,train,full_2023_2024
CAMHDA301-20241028T121500,2024-10-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/28/CAMHDA301-20241028T121500.mp4,330,0,blurry,train,full_2023_2024
CAMHDA301-20241028T121500,2024-10-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/28/CAMHDA301-20241028T121500.mp4,90,0,blurry,train,full_2023_2024
CAMHDA301-20241028T121500,2024-10-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/28/CAMHDA301-20241028T121500.mp4,120,0,blurry,train,full_2023_2024
CAMHDA301-20241028T151500,2024-10-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/28/CAMHDA301-20241028T151500.mp4,690,0,blurry,train,full_2023_2024
CAMHDA301-20241028T151500,2024-10-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/28/CAMHDA301-20241028T151500.mp4,840,0,blurry,train,full_2023_2024
CAMHDA301-20241028T151500,2024-10-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/28/CAMHDA301-20241028T151500.mp4,240,0,blurry,train,full_2023_2024
CAMHDA301-20241028T151500,2024-10-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/28/CAMHDA301-20241028T151500.mp4,750,0,blurry,train,full_2023_2024
CAMHDA301-20241028T181500,2024-10-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/28/CAMHDA301-20241028T181500.mp4,480,0,blurry,train,full_2023_2024
CAMHDA301-20241028T181500,2024-10-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/28/CAMHDA301-20241028T181500.mp4,690,0,blurry,train,full_2023_2024
CAMHDA301-20241028T181500,2024-10-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/28/CAMHDA301-20241028T181500.mp4,570,0,blurry,train,full_2023_2024
CAMHDA301-20241028T181500,2024-10-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/28/CAMHDA301-20241028T181500.mp4,660,0,blurry,train,full_2023_2024
CAMHDA301-20241028T211500,2024-10-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/28/CAMHDA301-20241028T211500.mp4,540,0,blurry,train,full_2023_2024
CAMHDA301-20241028T211500,2024-10-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/28/CAMHDA301-20241028T211500.mp4,720,0,blurry,train,full_2023_2024
CAMHDA301-20241028T211500,2024-10-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/28/CAMHDA301-20241028T211500.mp4,510,0,blurry,train,full_2023_2024
CAMHDA301-20241028T211500,2024-10-28,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/10/28/CAMHDA301-20241028T211500.mp4,600,0,blurry,train,full_2023_2024
CAMHDA301-20241104T001500,2024-11-04,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/11/04/CAMHDA301-20241104T001500.mp4,660,0,blurry,train,full_2023_2024
CAMHDA301-20241104T001500,2024-11-04,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/11/04/CAMHDA301-20241104T001500.mp4,420,0,blurry,train,full_2023_2024
CAMHDA301-20241104T001500,2024-11-04,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/11/04/CAMHDA301-20241104T001500.mp4,390,0,blurry,train,full_2023_2024
CAMHDA301-20241104T001500,2024-11-04,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/11/04/CAMHDA301-20241104T001500.mp4,90,0,blurry,train,full_2023_2024
CAMHDA301-20241104T031500,2024-11-04,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/11/04/CAMHDA301-20241104T031500.mp4,480,0,blurry,train,full_2023_2024
CAMHDA301-20241104T031500,2024-11-04,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/11/04/CAMHDA301-20241104T031500.mp4,630,0,blurry,train,full_2023_2024
CAMHDA301-20241104T031500,2024-11-04,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/11/04/CAMHDA301-20241104T031500.mp4,240,0,blurry,train,full_2023_2024
CAMHDA301-20241104T031500,2024-11-04,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/11/04/CAMHDA301-20241104T031500.mp4,30,0,blurry,train,full_2023_2024
CAMHDA301-20241104T061500,2024-11-04,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2024/11/04/CAMHDA301-20241104T061500.mp4,30,0,blurry,train,full_2023_2024
